serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
-1,0,1,0,0,0,-1,0,0,-3.8304,-4
-1,0,1,0,0,0,-1,1,0,-1.5692,-4
-1,0,-1,0,0,0,-1,0,0,-3.1597,-4
1,-1,-1,0,-1,0,-1,0,0,-2.8171,-3
1,-1,1,0,0,0,-1,0,0,-2.5411,-1
1,-1,1,0,0,0,-1,0,0,-1.7235,0
1,-1,1,0,0,0,0,-1,0,-1.145,1
-1,0,1,0,0,0,0,0,0,0.5348,3
-1,0,-1,0,0,0,0,-1,0,0.6412,2
-1,0,-1,0,0,0,0,-1,0,-0.102799999999999,1
-1,0,1,0,-1,0,0,-1,0,-0.8991,1
-1,0,-1,-1,-2,0,0,-1,0,-1.4731,-1
1,-1,-1,-1,-2,0,1,-1,0,-1.9299,-3
1,-1,1,-1,-1,0,1,1,0,-1.7297,-1
1,-1,1,0,0,0,1,1,0,-0.991600000000001,0
1,-1,-1,0,0,0,1,1,0,-0.4458,1
1,-1,1,1,1,0,1,1,0,-0.359,3
-1,0,1,1,1,0,0,1,0,0.0466000000000001,4
1,0,1,1,2,0,0,0,0,0.0667999999999992,3
1,0,-1,0,1,0,1,0,0,0.1318,3
-1,0,-1,0,1,0,2,0,0,-0.492699999999999,3
-1,0,1,0,1,-1,1,0,0,-0.7063,2
1,0,-1,0,1,-1,1,0,0,-0.681099999999999,1
1,0,1,0,0,-1,1,0,0,-0.5097,2
-1,0,-1,0,0,-1,1,0,0,-0.1369,2
-1,0,-1,0,-1,-1,0,0,0,0.0634,0
1,0,-1,0,-1,0,1,0,0,0.1637,-1
1,0,1,1,0,0,1,0,0,0.312,1
-1,0,1,1,0,0,1,1,0,0.106099999999999,1
-1,0,-1,0,-1,0,0,1,0,-0.3545,-1
-1,0,1,0,0,0,-1,1,0,-0.3285,0
-1,0,-1,0,0,0,-1,1,0,-0.2063,1
-1,0,-1,-1,-1,0,0,1,0,-0.3289,-1
-1,0,-1,-1,-1,0,0,0,0,-0.5473,-3
1,-1,-1,-1,-1,0,0,0,0,-0.6062,-3
1,-1,1,-1,-1,0,1,0,0,0.655099999999999,-2
1,-1,1,-1,-1,0,1,0,0,1.5414,-1
1,-1,1,-1,-1,0,0,0,0,1.6796,1
-1,0,1,-1,0,0,0,0,0,0.479299999999999,2
-1,0,-1,0,1,0,0,0,0,0.4574,2
-1,0,-1,0,0,0,0,-1,0,-1.9172,1
-1,0,1,0,0,-1,-1,-1,0,-2.9423,0
-1,0,1,0,0,-2,-2,-1,0,-3.2177,-1
-1,0,-1,0,-1,-2,-2,-1,0,-1.6152,-2
-1,0,1,0,-1,-2,-2,0,0,-2.1095,-2
-1,0,-1,0,0,-2,-2,0,0,-0.3897,-3
1,-1,-1,0,0,-1,-1,0,0,-0.6113,-3
1,-1,1,0,0,0,0,0,0,-0.354499999999999,-2
1,-1,1,0,0,0,0,0,0,-0.4748,0
1,-1,1,0,0,0,0,-1,0,0.3134,1
1,-1,-1,0,-1,0,0,0,0,0.2211,3
-1,0,1,0,-1,0,0,0,0,1.8006,3
-1,0,-1,0,-2,0,0,0,0,1.5721,2
-1,0,-1,-1,-3,0,0,0,0,1.5116,0
-1,0,-1,-1,-4,0,0,0,0,1.2098,0
1,-1,-1,-2,-4,0,0,0,0,0.8509,-2
1,-1,-1,-2,-4,1,1,0,0,-0.452,-2
1,-1,1,-2,-3,1,1,1,0,-0.1891,-1
1,-1,-1,-1,-2,1,1,1,0,-0.0664000000000002,1
1,-1,-1,-1,-2,1,1,1,0,0.0275000000000006,1
1,-1,1,0,0,1,1,2,0,0.8197,3
1,-1,1,1,1,0,0,2,0,0.854300000000001,4
1,-1,1,1,1,0,0,2,0,3.7793,3
1,-1,-1,1,1,0,1,2,0,3.8013,2
1,-1,1,1,3,0,1,2,0,3.852,2
1,-1,-1,1,2,0,2,1,0,3.2034,2
1,-1,-1,0,1,0,2,1,0,3.2538,1
-1,-2,-1,0,1,0,3,0,-1,0.3626,1
-1,-2,1,0,1,0,1,0,-1,-0.7869,0
-1,-2,-1,0,0,0,1,0,-1,-1.1506,-1
-1,-2,-1,-1,-1,0,0,0,-1,-1.2405,-3
-1,-2,-1,-1,-1,0,0,0,-1,-1.4271,-4
1,-3,-1,-2,-2,0,-1,0,0,-1.5504,-5
1,-3,-1,-2,-2,0,1,0,0,-0.1577,-3
1,-3,1,-1,-1,0,1,0,0,0.1896,-1
1,-3,-1,0,0,0,1,0,0,0.4284,0
1,-3,-1,0,0,0,1,0,0,0.7831,2
1,-3,1,1,1,0,1,0,0,0.9298,4
-1,0,-1,1,0,0,0,-1,-1,0.6766,3
-1,0,-1,-1,-2,0,0,-1,-1,0.5882,1
-1,0,-1,-1,-3,0,0,-1,-1,0.3279,0
-1,0,-1,-1,-3,0,0,-1,-1,0.0382000000000001,-2
1,-1,-1,-1,-3,0,0,-1,-1,-0.2306,-4
1,-1,1,-1,-2,0,0,0,0,-0.2154,-3
1,-1,1,0,-1,0,0,0,0,-0.2337,-2
1,-1,1,0,0,0,-1,0,0,0.0783000000000001,-1
1,-1,-1,0,0,0,0,0,0,0.114700000000001,1
1,-1,-1,0,-1,0,0,0,0,0.6866,3
-1,0,1,0,-1,0,0,0,0,0.553999999999999,2
-1,0,-1,0,-1,0,1,0,0,0.5994,2
-1,0,-1,0,-1,0,3,0,0,0.2513,2
-1,0,-1,-1,-2,0,2,0,0,0.2331,0
1,-1,-1,-2,-2,0,2,0,0,-0.2408,-2
1,-1,1,-1,-1,0,2,0,0,-0.2105,-1
1,-1,1,-1,-1,0,1,0,0,0.1058,0
1,-1,1,-1,-1,0,0,0,0,0.2544,1
-1,0,1,0,0,0,-1,0,0,0.2634,2
-1,0,1,1,1,0,-2,0,0,0.2232,3
-1,0,-1,0,0,0,-2,0,0,0.0188000000000002,1
-1,0,1,0,0,0,-3,0,0,-0.6588,-1
-1,0,-1,0,0,0,-2,0,0,-0.706800000000001,-2
-1,0,-1,-1,-1,0,-1,0,0,-0.7125,-3
1,-1,-1,-1,-1,0,0,0,0,-0.7463,-3
1,-1,-1,-1,-1,0,1,0,0,0.0519999999999996,-2
1,-1,1,0,0,0,2,0,0,0.388,0
1,-1,-1,0,-1,0,1,0,0,0.6098,0
1,-1,-1,1,-1,0,1,0,0,0.6851,2
-1,-2,-1,1,-1,0,2,0,-1,1.7099,2
-1,-2,1,1,-1,0,1,1,-1,0.578200000000001,2
-1,-2,-1,-1,-3,0,1,1,-1,0.586999999999998,0
-1,-2,-1,-1,-2,0,1,0,-1,-0.0816999999999979,-1
-1,-2,-1,-2,-2,0,1,0,-1,-0.1755,-3
1,-3,-1,-2,-2,0,1,0,0,-1.1835,-3
1,-3,-1,-2,-2,0,1,-1,0,-0.3959,-2
1,-3,1,-1,0,0,1,-1,0,-0.0216000000000001,-1
1,-3,1,-1,0,0,0,0,0,0.7187,0
1,-3,1,0,2,0,0,0,0,1.3242,2
-1,-2,1,0,2,0,-1,0,0,1.488,2
-1,-2,-1,0,1,0,-1,0,0,1.1893,0
-1,-2,-1,0,0,0,-1,-1,0,0.4686,-1
-1,-2,1,0,1,0,0,-1,0,-0.00440000000000111,-1
-1,-2,-1,0,0,0,1,-1,0,-0.6935,-2
-1,-2,1,0,0,-1,0,-1,0,-0.949199999999999,-2
1,0,-1,-1,0,-1,0,-1,0,-0.9456,-2
1,0,-1,-1,0,-1,1,0,0,-0.307599999999999,-1
1,0,1,-1,-1,-1,1,0,0,0.0975000000000001,0
1,0,1,-1,-1,-1,0,0,0,0.3819,0
1,0,1,-1,-1,0,1,1,0,0.7218,1
-1,1,1,0,0,0,1,1,0,1.2188,2
-1,1,-1,0,-1,0,0,0,0,1.0324,1
-1,1,-1,0,-1,0,0,0,0,0.7654,-1
-1,1,-1,0,-2,0,0,-1,0,0.7604,-2
1,0,-1,0,-2,0,0,-2,0,0.6041,-4
1,0,1,1,-1,0,0,-2,0,0.1245,-3
1,0,-1,1,0,0,0,-1,0,0.2992,-1
1,0,1,1,0,0,-1,0,0,-0.0178999999999995,0
1,0,-1,1,0,0,-1,1,0,0.2213,1
1,0,1,1,1,0,-1,1,0,0.2983,3
-1,1,1,0,1,0,-1,1,0,0.5794,3
-1,1,-1,-1,0,0,-1,1,0,0.2889,1
-1,1,-1,-1,-1,0,0,0,0,0.3343,1
-1,1,-1,-1,-1,0,0,-1,0,-0.6062,0
1,0,-1,-1,-2,0,0,-1,0,-0.7101,-2
1,0,-1,-1,-3,0,1,-1,0,-0.7416,-3
1,0,1,0,-2,0,0,-1,0,-0.355300000000003,-2
1,0,-1,0,-1,0,1,-1,0,-0.0254999999999995,-2
1,0,-1,0,0,0,1,0,0,0.1726,0
1,0,1,0,0,0,1,1,0,0.416500000000002,2
-1,-1,-1,0,0,0,0,1,-1,-0.2608,3
-1,-1,1,0,0,0,0,1,-1,-0.4053,3
-1,-1,-1,0,0,0,0,1,-1,-0.379599999999999,3
-1,-1,-1,0,0,0,0,1,-1,-0.2167,1
-1,-1,-1,0,-1,0,0,-1,-1,-0.3062,-1
1,-2,-1,0,-1,0,1,-1,0,2.5725,-2
1,-2,-1,0,-1,0,3,-1,0,2.4052,-1
1,-2,-1,0,-2,0,2,-1,0,2.2502,0
1,-2,1,0,-1,0,2,0,0,3.2745,1
1,-2,-1,0,0,0,2,1,0,3.5241,2
-1,-3,-1,0,0,0,2,1,-1,0.7913,2
-1,-3,-1,0,0,0,2,1,-1,0.645100000000001,1
-1,-3,-1,0,0,0,2,0,-1,0.2553,0
-1,-3,-1,0,-1,0,2,-1,-1,-0.650200000000001,-1
-1,-3,1,0,-1,0,1,-1,-1,-1.2125,-1
1,0,-1,0,-2,0,0,-2,0,-1.4659,-2
1,0,1,0,-2,0,-2,-2,0,-1.3482,-2
1,0,1,0,-1,0,-3,-1,0,-0.8843,-2
1,0,1,0,-1,0,-3,-1,0,-0.9485,0
-1,1,1,0,-1,0,-2,-1,0,-0.7331,1
-1,1,-1,0,0,0,-2,0,0,-0.269,2
-1,1,-1,0,0,0,-1,0,0,-0.6748,1
-1,1,-1,0,0,0,1,0,0,-0.8765,0
1,0,-1,0,0,0,2,0,0,-0.8595,-1
1,0,1,0,0,0,2,0,0,-0.8557,-2
1,0,1,0,0,0,2,0,0,-0.644,-1
1,0,1,0,0,0,1,0,0,-0.2805,0
-1,1,1,0,0,0,0,1,0,-0.0711000000000006,2
-1,1,1,0,0,0,-1,1,0,-0.1371,2
-1,1,1,0,0,-1,-2,1,0,-0.1312,2
-1,1,-1,0,0,-1,-1,1,0,-0.2472,0
-1,1,-1,0,0,-1,0,1,0,-0.308600000000001,-1
-1,1,1,0,0,-1,-1,0,0,-0.7266,-2
-1,1,-1,0,0,-1,0,0,0,-0.0856000000000009,-3
-1,1,-1,0,0,0,1,0,0,-0.1711,-4
-1,1,1,0,1,0,0,0,0,-0.0953000000000003,-3
-1,1,-1,-1,0,0,0,0,0,0.00710000000000122,-3
1,0,-1,-1,0,0,2,0,0,0.4498,-3
1,0,1,-1,0,0,1,0,0,0.1342,-1
1,0,1,-1,0,0,1,0,0,0.253,1
1,0,1,-1,-1,0,0,0,0,0.4901,2
-1,1,1,0,0,0,0,1,0,0.7164,4
-1,1,1,0,1,0,-1,1,0,0.5152,3
-1,1,-1,0,1,0,-1,1,0,0.1396,1
-1,1,1,0,1,0,-2,1,0,0.0070999999999998,-1
-1,1,1,0,1,0,-1,1,0,-0.4576,-2
-1,1,-1,0,0,0,-1,-1,0,-1.5035,-4
-1,1,-1,0,-2,0,-1,-2,0,-0.9532,-3
-1,1,-1,0,-2,0,-1,-2,0,-0.9063,-3
-1,1,1,0,-2,-1,-1,-2,0,-1.0043,-2
-1,1,-1,0,-3,-1,-1,-2,0,-1.2938,-3
1,0,-1,0,-3,-1,-1,-1,0,-0.5489,-3
1,0,1,0,-2,-1,-1,0,0,-0.8634,-2
1,0,-1,0,-3,-1,-1,-1,0,-0.421100000000001,0
1,0,1,1,-2,0,0,-1,0,-0.255099999999999,1
1,0,-1,1,-1,0,1,-1,0,0.0731000000000002,3
1,0,1,1,0,0,1,0,0,-0.0804000000000002,5
1,0,-1,1,0,0,1,-1,0,-0.138800000000001,4
1,0,-1,1,1,0,2,0,0,-0.0481000000000002,4
-1,-1,-1,0,0,0,3,0,-1,-0.2509,3
-1,-1,1,0,0,0,1,0,-1,-0.277799999999999,2
-1,-1,-1,0,-1,0,1,-1,-1,-0.3301,0
-1,-1,1,0,-1,0,0,0,-1,-0.4008,0
-1,-1,-1,0,-2,0,-1,-1,-1,-1.3097,-2
-1,-1,-1,0,-3,0,-2,-2,0,-1.9464,-3
-1,-1,1,0,-3,0,-2,-2,0,-1.4397,-4
-1,-1,-1,0,-3,0,-2,-2,0,-1.3954,-3
1,-2,-1,0,-4,0,-1,-2,0,-1.2836,-3
1,-2,-1,0,-3,0,-1,-2,0,-0.2965,-2
1,-2,-1,0,-2,0,-1,-1,0,0.5761,0
1,-2,-1,0,-3,0,0,-1,0,0.3173,1
-1,0,-1,0,-3,0,0,-1,-1,0.6841,1
-1,0,-1,0,-3,0,0,-2,-1,0.3622,0
-1,0,1,0,-3,0,0,-1,-1,-0.1308,-1
-1,0,1,0,-3,0,-1,-1,-1,-0.3066,-3
-1,0,-1,0,-2,0,-1,-1,-1,-0.6341,-3
-1,0,-1,0,-2,0,-1,-1,0,-0.4213,-4
1,-1,-1,-1,-2,0,-1,0,0,-0.1496,-4
1,-1,1,-1,-2,0,-2,0,0,1.2415,-2
1,-1,1,-1,-1,0,-1,0,0,1.3463,-1
1,-1,1,-1,-1,0,-1,0,0,1.6914,-1
-1,0,1,-1,0,0,-1,0,0,1.1522,1
-1,0,1,0,1,0,-2,0,0,1.2289,2
-1,0,1,0,2,0,-1,0,0,0.1527,1
-1,0,1,0,1,-1,-2,0,0,0.205699999999999,1
-1,0,-1,0,1,-1,-2,-1,0,0.227,0
1,1,1,0,1,-1,-3,-1,1,0.3666,-2
1,1,1,1,2,-1,-2,-1,1,0.3749,-1
1,1,1,1,1,-1,-2,-1,1,0.1239,0
1,1,1,2,2,0,-1,-1,1,0.0745999999999999,1
1,1,-1,2,1,0,-1,0,1,-0.0706,3
-1,2,1,3,2,0,0,0,0,0.0185000000000001,5
-1,2,-1,1,0,0,0,0,0,-0.0382,3
-1,2,1,1,0,-1,-1,0,0,-0.0276,2
-1,2,-1,0,-2,-1,-1,0,0,-0.0183,0
-1,2,-1,0,-1,-1,-1,0,0,-0.2896,-2
1,1,-1,-1,-2,-1,-1,-1,0,-0.327,-4
1,1,-1,0,-1,-1,-1,-1,0,-0.1277,-3
1,1,-1,0,-1,0,1,-1,0,0.248399999999999,-2
1,1,-1,0,0,0,2,-1,0,0.5548,-1
1,1,1,0,1,0,2,-1,0,0.961,1
1,1,1,0,1,0,2,0,0,1.1146,3
1,1,1,0,1,0,2,0,0,1.0578,3
1,1,-1,0,1,0,2,0,0,1.1961,3
1,1,1,0,1,0,1,1,0,1.3959,4
1,1,-1,0,0,0,2,1,0,1.3858,3
1,1,1,0,1,0,2,2,0,2.5886,3
1,1,1,0,1,0,2,2,0,2.5863,4
1,1,-1,0,1,0,2,2,0,1.5552,4
1,1,-1,0,1,0,3,1,0,1.8314,4
1,1,1,0,2,0,2,2,0,2.9818,5
1,1,-1,0,0,0,2,1,0,1.435,5
-1,0,-1,0,0,0,3,1,-1,1.3167,4
-1,0,-1,-1,-1,0,2,1,-1,1.8254,2
-1,0,-1,-1,-1,0,1,1,-1,0.921400000000001,0
-1,0,1,-1,-1,0,1,0,-1,-0.2467,-2
-1,0,1,-1,1,0,1,0,-1,-0.2363,-3
-1,0,1,-1,1,-1,-1,0,0,-0.1954,-3
1,1,1,0,2,-1,-2,0,1,0.188200000000001,-2
1,1,1,0,2,-1,-2,0,1,0.4871,-1
1,1,1,0,1,-1,-2,0,1,0.265600000000001,1
1,1,1,0,1,-1,-2,0,1,0.4749,2
-1,2,1,0,1,0,-2,0,1,0.4671,2
-1,2,-1,0,1,0,-1,0,0,0.0201000000000001,1
-1,2,-1,0,1,0,-1,0,0,-0.1618,1
-1,2,-1,0,1,0,0,0,0,-0.2404,-1
1,1,-1,0,0,0,0,0,0,-0.2508,-2
1,1,1,0,0,0,1,0,0,0.3688,-1
1,1,1,0,1,0,1,0,0,0.9089,1
1,1,1,0,1,0,1,0,0,0.616,2
-1,0,1,0,1,0,-1,0,0,0.8408,3
-1,0,-1,-1,0,0,-1,0,0,0.8066,2
-1,0,-1,-1,0,0,0,0,0,-0.0615000000000002,0
-1,0,-1,-1,-1,0,0,0,0,-0.7832,-2
-1,0,1,-1,-1,-1,-1,0,0,-0.5357,-3
1,-1,-1,-1,-1,-1,1,0,0,-0.7142,-4
1,-1,1,0,1,-1,1,0,0,0.3508,-3
1,-1,1,0,1,-1,-1,0,0,0.2786,-1
1,-1,-1,0,1,-1,-1,-1,0,0.194499999999999,0
1,-1,1,0,2,0,0,0,0,0.800999999999999,1
-1,0,1,0,2,0,-1,0,0,1.0108,3
-1,0,1,0,1,0,-1,0,0,-0.1902,3
-1,0,1,0,1,0,-1,0,0,-0.0319000000000003,1
-1,0,-1,-1,0,0,-1,1,0,0.2838,0
-1,0,-1,-1,-1,0,-1,0,0,-0.271400000000001,-2
-1,0,1,-1,-1,0,-2,0,0,-0.5624,-3
1,1,1,-1,-1,0,-3,0,1,-1.1481,-4
1,1,1,-1,-1,0,-2,0,1,0.0274999999999991,-2
1,1,1,0,1,0,-2,0,1,0.279599999999999,0
1,1,1,0,1,0,-2,0,1,0.4631,2
1,1,-1,0,0,0,-1,0,1,0.6887,3
-1,2,1,0,0,0,0,0,0,1.5192,5
-1,2,-1,0,-1,0,0,0,0,0.3845,3
-1,2,-1,-1,-3,0,0,0,0,0.1332,1
-1,2,-1,-1,-3,0,0,0,0,-0.0456,0
1,1,-1,-1,-3,0,0,-1,0,0.0670000000000002,-1
1,1,-1,-1,-3,0,0,-1,0,-0.0826999999999998,-2
1,1,-1,-1,-2,0,1,-1,0,-0.0964999999999996,0
1,1,1,0,-1,0,1,-1,0,0.00150000000000006,2
1,1,1,0,-1,0,1,0,0,-0.2889,2
1,1,1,0,0,0,1,1,0,0.4869,2
1,1,-1,0,0,0,1,1,0,0.4741,2
1,1,1,1,1,0,0,1,0,0.5745,2
-1,2,1,1,1,0,0,1,0,0.573099999999999,2
-1,2,-1,1,1,0,0,0,0,0.761699999999999,2
-1,2,-1,1,1,0,0,0,0,-0.3247,1
-1,2,1,1,1,0,-1,0,0,-0.3651,1
-1,2,-1,0,0,0,-1,0,0,-0.4984,0
1,1,-1,0,-1,0,-1,-1,0,-1.3305,-2
1,1,1,0,0,0,-1,-1,0,-1.6631,-1
1,1,1,0,0,0,-2,-1,0,-0.5896,1
1,1,-1,0,-1,0,-1,-2,0,-0.0713000000000008,2
1,1,1,0,-1,0,-2,-2,0,-0.2976,2
1,1,-1,0,0,0,-1,-1,0,0.470099999999999,4
1,1,-1,0,-1,0,-1,-2,0,1.5839,4
1,1,1,0,-1,0,0,-2,0,1.5765,3
1,1,-1,0,0,0,1,-1,0,1.7255,3
1,1,1,0,1,0,2,-1,0,2.1312,3
1,1,-1,0,1,0,1,-1,0,1.7147,2
1,1,1,0,2,0,1,0,0,2.0409,2
-1,2,1,0,2,0,1,0,0,1.0393,3
-1,2,1,0,2,0,-1,0,0,0.4566,1
-1,2,-1,0,1,0,-1,0,0,0.2664,0
-1,2,-1,0,1,0,-1,0,0,-0.2299,-1
-1,2,-1,0,0,0,-1,0,0,-1.2991,-3
-1,2,1,0,0,0,-1,0,0,-1.0695,-5
-1,2,1,0,0,0,-1,0,0,-1.2799,-5
-1,2,1,0,1,0,-1,0,0,-1.0877,-5
-1,2,-1,0,1,0,-1,-1,0,0.0918999999999997,-5
-1,2,1,0,1,0,-1,-1,0,-0.0808999999999997,-5
1,0,1,0,1,0,-1,-1,1,-0.1145,-5
1,0,-1,0,1,0,1,-1,1,0.1733,-3
1,0,-1,0,-1,0,1,-1,1,0.375400000000001,-2
1,0,1,0,0,0,1,1,1,-0.377,0
1,0,-1,0,0,0,1,1,1,0.000499999999999545,2
1,0,1,0,0,0,0,1,0,0.3075,4
1,0,1,0,0,0,-1,1,0,0.3991,4
1,0,-1,0,1,0,0,1,0,0.323699999999999,4
-1,-1,-1,0,0,0,0,0,-1,0.0546000000000006,4
-1,-1,-1,0,0,0,0,0,-1,-0.1464,2
-1,-1,-1,0,-1,0,1,-1,-1,-0.318599999999999,0
-1,-1,-1,-1,-2,0,1,-1,-1,-0.4354,-2
1,-2,-1,-1,-2,0,0,-1,-1,-0.6324,-2
1,-2,-1,-1,-3,0,0,-2,0,0.0604999999999997,-2
1,-2,1,-1,-3,0,0,-2,0,0.2084,0
1,-2,1,-1,-2,0,0,-1,0,0.5485,1
1,-2,1,0,-1,0,0,-1,0,0.5205,2
1,-2,-1,0,-1,0,1,-1,0,0.832,3
-1,-1,1,0,0,0,1,0,0,1.2647,2
-1,-1,-1,0,0,0,1,0,0,1.2107,0
-1,-1,1,0,1,0,1,0,0,-0.0673000000000002,0
-1,-1,-1,0,1,0,2,0,0,-0.548099999999999,-1
-1,-1,-1,0,1,0,1,0,0,-1.1009,-3
-1,-1,1,0,1,0,1,0,0,-1.6276,-4
1,-2,-1,0,0,0,1,0,0,-2.0592,-4
1,-2,-1,0,-2,0,1,0,0,-1.4272,-3
1,-2,-1,0,-2,0,1,0,0,-0.8123,-1
1,-2,1,0,-2,0,1,0,0,0.470100000000001,1
1,-2,1,0,-2,0,0,0,0,0.6836,2
1,-2,-1,0,-1,0,1,0,0,1.0969,3
1,-2,1,0,0,0,0,0,0,1.4832,2
1,-2,1,0,0,0,-1,0,0,1.2886,2
-1,-1,1,0,0,0,-1,0,0,0.298,2
-1,-1,1,0,0,0,-1,0,0,-0.0988,1
-1,-1,-1,0,-1,0,-2,-1,0,-0.0181000000000004,0
-1,-1,-1,-1,-2,0,-1,-1,0,-0.3469,-1
-1,-1,-1,-1,-3,0,-1,-1,0,-0.7648,-2
1,-2,-1,-1,-3,0,-1,-1,0,0.1054,-4
1,-2,1,0,-2,0,0,-1,0,0.458600000000001,-2
1,-2,-1,0,-1,0,0,0,0,0.4523,0
1,-2,1,1,1,0,0,0,0,0.725,1
1,-2,1,1,2,0,0,0,0,1.403,2
-1,-1,1,1,2,0,-1,0,0,0.9131,4
-1,-1,-1,0,1,0,-1,0,0,0.9684,2
-1,-1,-1,0,1,0,0,0,0,0.716,1
-1,-1,1,0,0,0,-1,0,0,0.3462,1
-1,-1,-1,0,-1,0,-1,-1,0,-0.0841999999999999,-1
-1,-1,1,0,-1,-1,-1,-1,0,-0.492200000000001,-2
1,-2,-1,0,-1,-1,-1,-2,0,-0.2471,-1
1,-2,1,0,-1,-1,-2,-2,0,0.113,0
1,-2,-1,0,-2,-1,-1,-2,0,0.2368,0
1,-2,1,0,-1,-1,-1,-1,0,0.5456,1
1,-2,1,0,0,0,0,0,0,0.3756,2
1,-2,-1,0,0,0,1,1,0,0.1934,3
-1,-1,1,0,0,0,1,1,0,-0.077,2
-1,-1,1,0,1,0,0,2,0,-1.5709,1
-1,-1,-1,0,1,0,0,1,0,-1.5442,0
-1,-1,1,0,0,-1,-1,0,0,-1.4053,-1
-1,-1,1,0,0,-1,-3,0,0,-1.6757,-3
-1,-1,-1,0,0,-1,-3,-1,0,-1.5581,-4
-1,-1,-1,-1,-1,-1,-2,-2,0,-0.0683999999999998,-4
-1,-1,1,-1,-1,-1,-3,-1,0,-0.208,-4
-1,-1,-1,-1,-1,0,-2,-2,0,0.0326000000000008,-5
-1,-1,-1,-1,-2,0,-1,-2,0,-0.5316,-5
1,0,-1,-1,-2,0,-1,-1,0,-0.472800000000001,-4
1,0,1,0,-1,0,-1,-1,0,0.0410000000000011,-2
1,0,1,0,-1,0,-1,-1,0,0.4995,0
1,0,-1,0,-1,0,-1,0,0,0.692399999999999,2
1,0,1,0,1,0,-1,0,0,2.1246,4
-1,1,1,0,2,0,-1,0,0,2.0714,4
-1,1,1,0,2,0,-2,0,0,1.4914,3
-1,1,-1,0,1,0,-1,-1,0,0.9413,1
-1,1,-1,0,1,0,-1,-1,0,0.4075,-1
-1,1,1,0,1,0,-1,-1,0,-0.177799999999999,-3
-1,1,-1,0,0,0,-1,-2,0,-0.401000000000001,-3
-1,1,1,0,1,0,0,-2,0,-0.593300000000001,-4
-1,1,-1,0,2,0,0,-1,0,-0.5774,-4
-1,1,1,0,3,0,0,-1,0,-1.0397,-4
-1,1,1,0,2,0,-1,-1,0,-1.7253,-3
-1,1,-1,0,2,0,-1,0,0,-1.4996,-3
-1,1,-1,0,1,0,0,0,0,-2.0284,-2
1,0,-1,0,0,0,0,-1,0,-2.0863,-2
1,0,-1,0,-1,0,1,-1,0,-1.4266,-1
1,0,1,1,0,0,2,-1,0,-0.8651,0
1,0,1,1,0,0,2,-1,0,-0.732600000000001,1
1,0,1,1,0,0,1,-1,0,0.260599999999999,2
-1,1,1,1,1,0,0,0,0,0.4179,3
-1,1,-1,1,1,0,-1,0,0,0.222,2
-1,1,1,0,0,0,-2,0,0,0.1927,1
-1,1,-1,-1,-1,0,-2,0,0,0.0494999999999997,0
-1,1,1,-1,-1,0,-3,0,0,-0.5758,-1
-1,1,1,-1,0,0,-2,0,0,-1.0839,-2
-1,1,-1,-2,-1,0,-2,0,0,-0.9944,-2
-1,1,-1,-2,-1,0,0,0,0,-1.1073,-3
1,0,-1,-1,-1,0,0,-1,0,-1.7653,-4
1,0,-1,-1,-1,0,1,-1,0,-1.5082,-3
1,0,-1,-1,-2,0,2,-1,0,-0.8956,-1
1,0,1,0,-1,0,2,0,0,-0.841499999999999,1
1,0,1,0,-1,0,1,0,0,-0.716399999999999,3
1,0,1,0,0,0,1,2,0,0.283499999999999,5
1,0,-1,0,0,0,2,2,0,0.293300000000001,4
1,0,1,0,1,0,1,3,0,0.3855,4
-1,1,1,0,1,0,1,3,0,0.351400000000001,4
-1,1,-1,0,1,0,1,3,0,0.2455,2
-1,1,1,0,1,0,0,2,0,-0.308,1
-1,1,-1,-1,0,0,-1,2,0,-0.148699999999999,0
-1,1,-1,-1,-1,0,-1,0,0,-0.291500000000001,-2
1,0,-1,-1,-1,0,-1,-1,0,-0.1781,-3
1,0,1,-1,-1,0,-1,-1,0,-0.0283000000000001,-1
1,0,1,-1,-1,0,0,-1,0,0.0377000000000002,0
1,0,1,0,0,0,-1,-1,0,0.0321999999999996,1
-1,1,1,0,1,0,-1,1,0,-0.4729,3
-1,1,-1,0,1,0,-1,1,0,-0.6002,2
-1,1,-1,0,0,0,-1,1,0,-0.7404,0
-1,1,-1,-1,-1,0,-1,1,0,-0.6002,-2
1,0,-1,-1,-2,0,0,1,0,-0.5731,-2
1,0,1,-1,-3,0,0,0,0,0.746600000000001,-2
1,0,-1,-1,-3,0,1,0,0,0.6255,0
1,0,-1,-1,-3,0,1,-1,0,1.4084,2
1,0,1,0,-2,0,1,-1,0,1.455,4
1,0,1,0,0,0,1,0,0,1.221,5
-1,1,1,0,0,0,0,0,0,0.4746,5
-1,1,1,0,0,0,-2,0,0,0.3358,3
-1,1,1,0,1,0,-2,1,0,-0.9286,1
-1,1,-1,-1,0,0,-2,1,0,-0.982,-1
-1,1,1,-1,-1,-1,-3,0,0,-0.9124,-2
-1,1,-1,-1,-2,-1,-2,-1,0,-1.7242,-4
-1,1,-1,-2,-3,-1,-1,-1,0,-1.4547,-4
-1,1,-1,-2,-3,-1,0,-1,0,-1.5767,-4
1,0,-1,-2,-3,-1,0,-1,0,-1.5898,-4
