serveindex,gamesinlead,lastpointindex,aceadvantage,winneradvantage,doublefaultdisadvantage,unforcederrordisadvantage,netwinneradvantage,winningbreakpointadvantage,runningdistanceadvantage,firstserveadvantage
-1,0,-1,0,0,0,1,0,0,-0.4832,1
-1,0,1,0,0,-1,-1,0,0,-0.1529,0
1,0,-1,0,0,0,0,0,0,-0.1307,-1
1,0,1,0,0,0,0,0,0,0.1774,1
-1,0,-1,0,0,0,1,0,0,0.452499999999999,1
-1,0,-1,0,-1,0,0,0,0,-0.2829,-1
1,0,-1,0,0,0,0,0,0,-0.0526,-1
1,0,1,1,1,0,0,0,0,0.0176,1
-1,0,1,0,0,0,0,1,0,-0.0285,1
-1,0,-1,-1,-1,0,0,0,0,-0.0081,-1
-1,0,1,0,0,0,-1,0,0,-0.2569,0
-1,0,-1,0,0,0,0,0,0,0.0696000000000001,0
-1,0,-1,0,0,0,1,0,0,-0.105,-1
-1,0,-1,0,0,0,0,0,0,-0.2469,-1
1,-1,-1,-1,-1,0,0,0,0,-0.067,-1
1,-1,1,0,0,0,0,0,0,1.0044,1
1,-1,1,0,0,0,0,0,0,0.9559,1
1,-1,1,0,0,0,0,0,0,0.0332,1
-1,0,1,0,1,0,0,0,0,-1.4472,0
-1,0,-1,0,0,0,0,0,0,-0.0889,-1
-1,0,-1,0,-1,0,0,-1,0,-1.3702,0
-1,0,1,0,0,-1,-1,0,0,-0.0692,0
-1,0,1,0,0,-1,-1,0,0,-0.2422,0
-1,0,-1,0,0,0,0,0,0,0.1553,-1
-1,0,1,0,0,0,0,1,0,-0.5832,-1
-1,0,-1,0,0,0,0,-1,0,0.3496,-1
1,-1,-1,0,0,0,0,0,0,-0.2908,0
1,-1,1,0,0,0,0,0,0,0.0146,1
1,-1,1,0,0,0,0,0,0,0.035,1
1,-1,1,0,0,0,0,0,0,0.205,0
1,-1,-1,0,-1,0,0,0,0,0.2573,1
-1,0,1,0,0,0,0,0,0,1.2887,0
-1,0,-1,0,-1,0,0,0,0,-0.2139,0
-1,0,-1,-1,-1,0,0,0,0,-0.0255,-1
-1,0,-1,0,-1,0,0,0,0,-0.0968000000000001,0
1,-1,-1,-1,-1,0,0,0,0,-0.1016,-1
1,-1,-1,0,0,1,1,0,0,-0.0142,0
1,-1,1,0,0,0,0,1,0,0.049,1
1,-1,-1,0,0,0,0,0,0,0.0972000000000001,1
1,-1,-1,0,-1,0,0,0,0,-0.00289999999999964,0
1,-1,1,0,1,0,0,1,0,0.6906,1
1,-1,1,1,1,0,0,0,0,0.0204,1
1,-1,1,0,0,0,0,1,0,2.974,0
1,-1,-1,0,0,0,1,0,0,0.1192,0
1,-1,1,0,1,0,0,0,0,0.0478,0
1,-1,-1,0,0,0,1,0,0,0.042,1
1,-1,-1,0,0,0,0,0,0,0.0708,0
-1,-2,-1,0,0,0,1,0,-1,0.0827999999999999,0
-1,-2,1,0,0,0,-1,0,0,-1.0303,-1
-1,-2,-1,0,0,0,0,0,0,-0.3159,-1
-1,-2,-1,-1,-1,0,0,0,0,-0.0479,-1
-1,-2,-1,0,0,0,0,0,0,-0.1158,-1
1,-3,-1,-1,-1,0,0,0,0,-0.0405,-1
1,-3,-1,0,0,0,1,0,0,0.3624,1
1,-3,1,1,1,0,0,0,0,0.0314,1
1,-3,-1,0,0,0,0,0,0,0.1909,0
1,-3,-1,0,0,0,0,0,0,0.2389,1
1,-3,1,0,0,0,0,0,0,0.1062,1
-1,0,-1,0,-1,0,0,-1,-1,0.1092,0
-1,0,-1,-1,-1,0,0,0,0,-0.057,-1
-1,0,-1,0,-1,0,0,0,0,-0.0694,-1
-1,0,-1,0,0,0,0,0,0,-0.0508,-1
1,-1,-1,0,0,0,0,0,0,-0.1626,-1
1,-1,1,0,0,0,0,0,0,0.1244,1
1,-1,1,0,0,0,0,0,0,-0.0753,0
1,-1,1,0,0,0,-1,0,0,0.2426,0
1,-1,-1,0,0,0,1,0,0,-0.0144,1
1,-1,-1,0,-1,0,0,0,0,0.4093,1
-1,0,1,0,0,0,0,0,0,-0.00820000000000007,0
-1,0,-1,0,0,0,1,0,0,-0.0299,0
-1,0,-1,0,0,0,1,0,0,-0.1055,0
-1,0,-1,-1,-1,0,0,0,0,-0.0326,-1
1,-1,-1,-1,-1,0,0,0,0,-0.0646,-1
1,-1,1,1,1,0,0,0,0,0.0221,1
1,-1,1,0,0,0,0,0,0,0.2864,1
1,-1,1,0,0,0,0,0,0,0.0431,1
-1,0,1,0,0,0,-1,0,0,-0.0236,0
-1,0,1,0,0,0,-1,0,0,-0.1048,0
-1,0,-1,0,0,0,0,0,0,-0.1823,-1
-1,0,1,0,0,0,-1,0,0,-0.3912,-1
-1,0,-1,0,0,0,1,0,0,-0.00490000000000004,0
-1,0,-1,-1,-1,0,0,0,0,-0.0293,-1
1,-1,-1,0,0,0,0,0,0,-0.1386,0
1,-1,-1,0,0,0,1,0,0,0.616,0
1,-1,1,1,1,0,0,0,0,-0.0552,1
1,-1,-1,0,-1,0,0,0,0,0.2169,0
1,-1,-1,0,-1,0,0,0,0,0.0460000000000001,1
-1,-2,-1,0,0,0,1,0,-1,0.886200000000001,0
-1,-2,1,0,0,0,0,1,0,-0.5157,0
-1,-2,-1,-1,-1,0,0,0,0,-0.0464,-1
-1,-2,-1,0,0,0,0,-1,0,-0.4518,-1
-1,-2,-1,-1,-1,0,0,0,0,-0.0478,-1
1,-3,-1,0,0,0,1,0,0,-0.1218,0
1,-3,-1,0,0,0,0,0,0,0.2719,1
1,-3,1,0,1,0,0,0,0,0.3279,0
1,-3,1,0,0,0,-1,0,0,0.2885,0
1,-3,1,0,1,0,0,0,0,0.5577,1
-1,-2,1,0,0,0,0,0,0,0.042,0
-1,-2,-1,0,-1,0,0,0,0,-0.0268,-1
-1,-2,-1,0,0,0,0,-1,0,-0.3928,-1
-1,-2,1,0,1,0,0,0,0,-0.184500000000001,0
-1,-2,-1,0,0,0,1,0,0,-0.1314,0
-1,-2,1,0,0,-1,-1,0,0,-0.2137,0
1,0,-1,-1,-1,0,0,0,0,-0.0232,-1
1,0,-1,0,0,0,1,0,0,0.2452,0
1,0,1,0,0,0,0,0,0,0.2206,1
1,0,1,0,0,0,0,0,0,0.153,0
1,0,1,0,0,0,0,1,0,0.1262,1
-1,1,1,0,0,0,0,0,0,0.4738,0
-1,1,-1,0,-1,0,0,-1,0,0.0588000000000001,-1
-1,1,-1,0,0,0,0,0,0,-0.0464,-1
-1,1,-1,0,-1,0,0,-1,0,0.148,-1
1,0,-1,0,0,0,0,0,0,-0.0301,-1
1,0,1,1,1,0,0,0,0,-0.0058,1
1,0,-1,0,0,0,0,0,0,0.2335,1
1,0,1,0,0,0,-1,1,0,-0.3635,0
1,0,-1,0,-1,0,0,0,0,0.3872,0
1,0,1,0,1,0,0,0,0,0.0468999999999999,1
-1,1,1,0,1,0,0,0,0,0.2753,1
-1,1,-1,-1,-1,0,0,0,0,-0.057,-1
-1,1,-1,0,-1,0,0,0,0,-0.3181,0
-1,1,-1,0,-1,0,0,-1,0,-0.5533,-1
1,0,-1,0,0,0,0,0,0,-0.057,-1
1,0,-1,0,0,0,1,0,0,0.2438,0
1,0,1,0,0,0,-1,0,0,0.329299999999999,0
1,0,-1,0,0,0,1,0,0,0.0117000000000001,0
1,0,-1,0,0,0,0,0,0,-0.3552,1
1,0,1,0,0,0,0,1,0,0.1869,1
-1,-1,-1,0,0,0,0,0,-1,-0.433499999999999,1
-1,-1,1,0,0,0,-1,0,0,0.1848,0
-1,-1,-1,0,0,0,1,0,0,0.0374000000000001,0
-1,-1,-1,0,0,0,0,0,0,-0.1923,-1
-1,-1,-1,0,-1,0,0,-1,0,0.0974,-1
1,-2,-1,0,0,0,1,0,0,2.4452,0
1,-2,-1,0,0,0,1,0,0,0.0175000000000001,1
1,-2,-1,0,-1,0,0,0,0,-0.1176,1
1,-2,1,0,1,0,0,1,0,0.832,0
1,-2,-1,0,0,0,0,0,0,0.347,0
-1,-3,-1,0,0,0,1,0,-1,-0.2876,0
-1,-3,-1,0,0,0,1,0,0,-0.1287,0
-1,-3,-1,0,-1,0,0,-1,0,-0.5074,0
-1,-3,-1,0,0,0,0,0,0,-0.0734999999999999,-1
-1,-3,1,0,0,0,-1,0,0,-0.2153,0
1,0,-1,0,-1,0,0,-1,0,-0.541,-1
1,0,1,0,0,0,-1,0,0,-0.011,0
1,0,1,0,0,0,-1,0,0,-0.0435000000000001,0
1,0,1,0,0,0,0,0,0,-0.1377,1
-1,1,1,0,0,0,0,0,0,0.000100000000000033,1
-1,1,-1,0,0,0,0,0,0,-0.0769,0
-1,1,-1,0,0,0,0,0,0,-0.4168,-1
-1,1,-1,0,0,0,1,0,0,-0.2452,-1
1,0,-1,0,0,0,1,0,0,-0.1207,0
1,0,1,0,0,0,0,0,0,0.00389999999999997,0
1,0,1,0,0,0,0,0,0,0.1348,1
1,0,1,0,0,0,-1,0,0,-0.0532999999999999,0
-1,1,1,0,0,0,0,1,0,-0.0358000000000001,1
-1,1,1,0,0,0,0,0,0,-0.1867,0
-1,1,1,0,0,-1,-1,0,0,0.00980000000000001,0
-1,1,-1,0,0,0,1,0,0,0.0187999999999999,-1
-1,1,-1,0,0,0,0,0,0,-0.1147,-1
-1,1,1,0,0,0,-1,0,0,-0.4538,0
-1,1,-1,0,0,0,1,0,0,0.4543,-1
-1,1,-1,0,0,0,0,0,0,-0.0757,-1
-1,1,1,0,1,0,0,0,0,0.0946,0
-1,1,-1,-1,-1,0,0,0,0,-0.0123,-1
1,0,-1,0,0,0,1,0,0,-0.0110999999999999,0
1,0,1,0,0,0,0,0,0,0.1387,1
1,0,1,0,0,0,0,0,0,0.0431,1
1,0,1,0,0,0,-1,0,0,0.3317,1
-1,1,1,0,0,0,0,1,0,0.214,1
-1,1,1,0,1,0,0,0,0,-0.2123,-1
-1,1,-1,0,0,0,0,0,0,-0.2369,-1
-1,1,1,0,0,0,-1,0,0,-0.0894,-1
-1,1,1,0,0,0,0,0,0,-0.133,0
-1,1,-1,0,-1,0,0,-1,0,-0.8319,-1
-1,1,-1,0,-1,0,0,-1,0,0.338,0
-1,1,-1,0,0,0,0,0,0,-0.19,-1
-1,1,1,0,0,-1,-1,0,0,-0.1874,0
-1,1,-1,0,-1,0,0,0,0,-0.4225,-1
1,0,-1,0,-1,0,0,0,0,-0.087,-1
1,0,1,0,0,0,0,0,0,0.0234999999999999,1
1,0,-1,0,-1,0,0,-1,0,0.2523,1
1,0,1,1,1,0,0,0,0,-0.0214,1
1,0,-1,0,0,0,1,0,0,-0.0943,1
1,0,1,0,0,0,0,1,0,-0.2405,1
1,0,-1,0,0,0,0,-1,0,-0.0349,0
1,0,-1,0,0,0,1,0,0,0.343,1
-1,-1,-1,0,0,0,1,0,-1,-0.2242,0
-1,-1,1,0,0,0,-1,0,0,-0.1212,0
-1,-1,-1,0,-1,0,0,0,0,-0.2928,-1
-1,-1,1,0,0,0,-1,0,0,-0.1056,0
-1,-1,-1,0,-1,0,0,-1,0,-0.5659,-1
-1,-1,-1,0,-1,0,0,-1,0,-0.8609,-1
-1,-1,1,0,0,0,-1,0,0,0.3855,-1
-1,-1,-1,0,-1,0,0,0,0,-0.2485,0
1,-2,-1,0,-1,0,0,0,0,0.00620000000000003,0
1,-2,-1,0,0,0,0,-1,0,0.4212,0
1,-2,-1,0,0,0,0,0,0,0.0117,1
1,-2,-1,0,-1,0,0,0,0,0.1267,0
-1,0,-1,0,-1,0,0,0,-1,0.1183,0
-1,0,-1,0,-1,0,0,-1,0,-0.3157,-1
-1,0,1,0,0,0,0,0,0,-0.0718,-1
-1,0,1,0,0,0,-1,0,0,-0.1641,-1
-1,0,-1,0,0,0,0,0,0,-0.2008,0
-1,0,-1,0,-1,0,0,0,0,0.3311,-1
1,-1,-1,-1,-1,0,0,0,0,-0.044,-1
1,-1,1,0,0,0,-1,0,0,1.3193,1
1,-1,1,0,1,0,0,0,0,-0.0593,0
1,-1,1,0,0,0,0,0,0,0.1443,0
-1,0,1,0,0,0,0,0,0,-0.2081,1
-1,0,1,0,0,0,-1,0,0,0.0327,0
-1,0,1,0,1,0,0,0,0,0.2431,0
-1,0,1,0,0,-1,-1,0,0,-0.00629999999999999,0
-1,0,-1,0,0,0,0,-1,0,0.1656,-1
1,1,1,0,0,0,-1,0,1,-0.0684999999999999,-1
1,1,1,1,1,0,0,0,0,0.041,1
1,1,1,0,0,0,0,0,0,-0.00789999999999997,1
1,1,1,1,1,0,0,0,0,-0.0556,1
1,1,-1,0,-1,0,0,0,0,0.0204,1
-1,2,1,1,1,0,0,0,0,0.0206,1
-1,2,-1,-1,-1,0,0,0,0,-0.0157,-1
-1,2,1,0,0,-1,-1,0,0,0.00269999999999999,0
-1,2,-1,0,-1,0,0,0,0,-0.0463000000000001,-1
-1,2,-1,0,0,0,0,0,0,-0.2509,-1
1,1,-1,0,0,0,0,-1,0,-0.0168,-1
1,1,-1,0,0,0,0,0,0,0.1836,0
1,1,-1,0,0,0,1,0,0,0.3788,1
1,1,-1,0,0,0,1,0,0,0.2601,0
1,1,1,0,1,0,0,0,0,0.1553,1
1,1,1,0,0,0,0,0,0,0.1368,1
1,1,1,0,0,0,0,0,0,0.1268,0
1,1,-1,0,0,0,1,0,0,0.5171,1
1,1,1,0,0,0,0,1,0,0.4599,1
1,1,-1,0,0,0,1,0,0,0.1452,0
1,1,1,0,1,0,0,1,0,1.3396,1
1,1,1,0,0,0,0,0,0,0.1245,1
1,1,-1,0,0,0,1,0,0,-0.514,1
1,1,-1,0,0,0,1,0,0,0.7361,1
1,1,1,0,1,0,0,1,0,1.2956,1
1,1,-1,0,-1,0,0,0,0,-0.2072,1
-1,0,-1,0,0,0,1,0,-1,0.00620000000000003,0
-1,0,-1,-1,-1,0,0,0,0,-0.0053,-1
-1,0,-1,0,0,0,0,0,0,-0.1679,-1
-1,0,1,0,1,0,0,0,0,0.1275,-1
-1,0,1,0,1,0,0,0,0,-0.1968,0
-1,0,1,0,0,-1,-1,0,0,0.0471,0
1,1,1,0,0,0,-1,0,1,0.3783,0
1,1,1,0,0,0,0,0,0,0.131,0
1,1,1,0,0,0,0,0,0,-0.0939999999999999,1
1,1,1,0,1,0,0,0,0,0.0125,1
-1,2,1,0,0,0,-1,0,0,0.0393000000000001,0
-1,2,-1,0,0,0,0,0,0,-0.0687,-1
-1,2,-1,0,0,0,0,0,0,-0.0509,0
-1,2,-1,0,0,0,1,0,0,-0.1726,-1
1,1,-1,0,0,0,0,0,0,0.00209999999999999,0
1,1,1,0,0,0,0,0,0,0.6589,1
1,1,1,0,1,0,0,0,0,0.4714,1
1,1,1,0,0,0,0,0,0,-0.3438,1
-1,0,1,0,0,0,-1,0,0,0.0522,0
-1,0,-1,-1,-1,0,0,0,0,-0.0321,-1
-1,0,-1,0,0,0,1,0,0,-0.2092,-1
-1,0,-1,0,0,0,0,0,0,-0.2503,-1
-1,0,1,0,0,-1,-1,0,0,-0.0963000000000001,0
1,-1,-1,0,0,0,1,0,0,-0.1263,-1
1,-1,1,0,1,0,0,0,0,1.0329,0
1,-1,1,0,0,0,-1,0,0,-0.2814,1
1,-1,-1,0,0,0,0,-1,0,-0.3344,0
1,-1,1,0,1,0,0,1,0,0.5102,1
-1,0,1,0,0,0,0,0,0,0.0834999999999999,1
-1,0,1,0,0,0,0,0,0,-0.1681,0
-1,0,1,0,0,0,-1,0,0,-0.1231,-1
-1,0,-1,-1,-1,0,0,0,0,-0.0187,-1
-1,0,-1,0,0,0,0,0,0,-0.045,-1
-1,0,1,0,0,0,-1,0,0,-0.2075,0
1,1,1,0,0,0,-1,0,1,-0.7538,-1
1,1,1,0,0,0,0,0,0,1.0525,1
1,1,1,0,1,0,0,0,0,0.2334,1
1,1,1,0,0,0,0,0,0,0.1385,1
1,1,-1,0,-1,0,0,0,0,0.0181,1
-1,2,1,0,0,0,0,0,0,0.0767,1
-1,2,-1,0,-1,0,0,0,0,-0.0821999999999999,-1
-1,2,-1,-1,-1,0,0,0,0,-0.0179,-1
-1,2,-1,0,0,0,0,0,0,-0.0403,0
1,1,-1,0,-1,0,0,-1,0,0.1307,0
1,1,-1,0,0,0,0,0,0,-0.073,0
1,1,-1,0,0,0,1,0,0,-0.0959999999999999,1
1,1,1,0,0,0,0,0,0,0.0801,1
1,1,1,0,0,0,0,1,0,-0.3307,0
1,1,1,0,0,0,0,0,0,0.9065,0
1,1,-1,0,0,0,0,0,0,-0.0858000000000001,0
1,1,1,1,1,0,0,0,0,0.0044,1
-1,2,1,0,0,0,0,0,0,0.0787,1
-1,2,-1,0,0,0,0,0,0,-0.1421,0
-1,2,-1,0,0,0,0,0,0,-0.1799,-1
-1,2,1,0,0,0,-1,0,0,-0.1262,0
-1,2,-1,0,0,0,0,0,0,-0.1289,0
1,1,-1,0,-1,0,0,-1,0,-0.7534,-1
1,1,1,0,1,0,0,0,0,-0.4747,1
1,1,1,0,0,0,-1,0,0,0.8936,1
1,1,-1,0,-1,0,0,-1,0,0.3921,1
1,1,1,0,0,0,-1,0,0,-0.3552,0
1,1,-1,0,0,0,1,0,0,0.0142999999999999,1
1,1,-1,0,0,0,0,-1,0,0.6391,1
1,1,1,0,0,0,0,0,0,0.8862,0
1,1,-1,0,0,0,1,0,0,0.5411,1
1,1,1,0,1,0,0,0,0,0.0504999999999999,0
1,1,-1,0,0,0,0,0,0,-0.4022,0
1,1,1,0,1,0,0,0,0,0.9653,1
-1,2,1,0,0,0,0,0,0,-0.1154,1
-1,2,1,0,0,0,-1,0,0,-0.0416,-1
-1,2,-1,0,0,0,0,0,0,-0.1397,-1
-1,2,-1,0,0,0,0,0,0,-0.8985,-1
-1,2,-1,0,0,0,0,0,0,-0.1039,-1
-1,2,1,0,0,0,0,0,0,0.1142,-1
-1,2,1,0,0,0,-1,0,0,-0.252,-1
-1,2,1,0,1,0,0,0,0,0.0525,-1
-1,2,-1,0,0,0,0,-1,0,0.2811,-1
-1,2,1,0,0,0,0,0,0,-0.2767,-1
1,0,1,0,0,0,0,0,1,0.0805999999999999,-1
1,0,-1,0,0,0,1,0,0,0.0358000000000001,1
1,0,-1,0,-1,0,0,0,0,0.2546,0
1,0,1,0,1,0,0,1,0,-0.4713,1
1,0,-1,0,0,0,0,0,0,0.1008,1
1,0,1,0,0,0,-1,0,0,0.3876,1
1,0,1,0,0,0,0,0,0,0.1274,1
1,0,-1,0,0,0,1,0,0,0.1792,0
-1,-1,-1,0,0,0,0,0,-1,-0.7404,1
-1,-1,-1,0,0,0,0,0,0,-0.1002,-1
-1,-1,-1,0,-1,0,0,-1,0,0.2154,-1
-1,-1,-1,-1,-1,0,0,0,0,0.0106,-1
1,-2,-1,0,0,0,0,0,0,-0.0178,0
1,-2,-1,0,-1,0,0,-1,0,-0.0475000000000001,1
1,-2,1,0,0,0,0,0,0,0.0477,1
1,-2,1,0,0,0,0,0,0,0.5555,0
1,-2,1,0,0,0,0,0,0,-0.0174,0
1,-2,-1,0,0,0,1,0,0,0.2937,1
-1,-1,1,0,0,0,0,0,0,0.3852,0
-1,-1,-1,0,0,0,0,0,0,-0.00629999999999997,-1
-1,-1,1,0,1,0,0,0,0,-0.7225,0
-1,-1,-1,0,0,0,1,0,0,-0.4982,-1
-1,-1,-1,0,0,0,0,0,0,-0.2591,-1
-1,-1,1,0,0,0,0,0,0,-0.1415,-1
1,-2,-1,0,-1,0,0,0,0,-0.4379,-1
1,-2,-1,0,-1,0,0,0,0,-0.0904999999999999,1
1,-2,-1,0,0,0,1,0,0,0.1167,1
1,-2,1,0,0,0,0,0,0,1.0233,1
1,-2,1,0,0,0,-1,0,0,0.0720000000000001,0
1,-2,-1,0,0,0,1,0,0,-0.0245999999999999,0
1,-2,1,0,0,0,-1,0,0,0.2958,0
1,-2,1,0,0,0,0,0,0,-0.0778999999999999,1
-1,-1,1,0,0,0,0,0,0,0.0327,1
-1,-1,1,0,0,0,-1,0,0,-0.3248,-1
-1,-1,-1,0,-1,0,0,-1,0,0.0561,-1
-1,-1,-1,-1,-1,0,0,0,0,-0.033,-1
-1,-1,-1,0,-1,0,0,0,0,-0.4958,0
1,-2,-1,0,0,0,0,0,0,0.9029,-1
1,-2,1,1,1,0,0,0,0,0.0284,1
1,-2,-1,0,0,0,0,0,0,0.0497999999999999,1
1,-2,1,0,1,0,0,0,0,0.2397,0
1,-2,1,0,0,0,0,0,0,0.1822,1
-1,-1,1,0,0,0,-1,0,0,0.413,1
-1,-1,-1,0,0,0,0,0,0,0.0837,-1
-1,-1,-1,0,0,0,1,0,0,-0.2026,0
-1,-1,1,0,0,0,-1,0,0,-0.1301,0
-1,-1,-1,0,-1,0,0,-1,0,-0.2482,-1
-1,-1,1,0,0,-1,-1,0,0,0.00499999999999998,0
1,-2,-1,0,0,0,0,-1,0,0.3288,0
1,-2,1,0,0,0,0,0,0,0.1575,1
1,-2,-1,0,-1,0,0,0,0,-0.00629999999999997,0
1,-2,1,0,0,0,0,0,0,0.0606,0
1,-2,1,0,1,0,0,1,0,-0.165,1
1,-2,-1,0,0,0,1,0,0,0.1466,1
-1,-1,1,0,0,0,0,0,0,-0.1129,0
-1,-1,1,0,0,0,-1,1,0,-1.5002,-1
-1,-1,-1,0,0,0,0,-1,0,0.0873000000000001,-1
-1,-1,1,0,0,-1,-1,0,0,-0.0261,0
-1,-1,1,0,0,0,-1,0,0,-0.1238,-1
-1,-1,-1,0,0,0,0,-1,0,0.00470000000000006,-1
-1,-1,-1,-1,-1,0,0,0,0,-0.0105,-1
-1,-1,1,0,0,0,-1,0,0,-0.0523,-1
-1,-1,-1,0,0,0,0,-1,0,0.2145,-1
-1,-1,-1,0,-1,0,0,0,0,-0.688,-1
1,0,-1,0,0,0,0,0,0,0.0635,0
1,0,1,0,0,0,0,0,0,0.5033,1
1,0,1,0,0,0,-1,0,0,0.4062,1
1,0,-1,0,0,0,0,0,0,0.4074,1
1,0,1,0,1,0,0,0,0,0.7442,1
-1,1,1,0,1,0,0,0,0,0.0102999999999998,0
-1,1,1,0,0,0,-1,0,0,-0.0766999999999999,0
-1,1,-1,0,-1,0,0,-1,0,-0.1439,-1
-1,1,-1,0,0,0,0,0,0,-0.1264,-1
-1,1,1,0,1,0,0,0,0,0.1589,-1
-1,1,-1,0,0,0,0,-1,0,-0.2129,0
-1,1,1,0,1,0,0,0,0,-0.269,-1
-1,1,-1,0,0,0,0,0,0,-0.128,-1
-1,1,1,0,1,0,0,0,0,-0.5887,-1
-1,1,1,0,0,0,-1,0,0,-0.5267,0
-1,1,-1,0,0,0,0,0,0,0.0128,0
-1,1,-1,0,0,0,1,0,0,-0.7978,0
1,0,-1,0,-1,0,0,-1,0,-0.1859,-1
1,0,-1,0,0,0,1,0,0,0.0710000000000001,0
1,0,1,1,1,0,0,0,0,0.0348,1
1,0,1,0,0,0,0,0,0,0.1453,1
1,0,1,0,0,0,0,0,0,0.1954,1
-1,1,1,0,0,0,-1,0,0,-0.0286,0
-1,1,-1,0,0,0,0,0,0,-0.1249,-1
-1,1,1,0,0,0,-1,0,0,0.00549999999999997,0
-1,1,-1,-1,-1,0,0,0,0,0.00209999999999999,0
-1,1,1,0,0,0,-1,0,0,-0.4299,0
-1,1,1,0,1,0,0,0,0,-0.5367,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0354,-1
-1,1,-1,0,0,0,1,0,0,-0.1074,-1
1,0,-1,0,-1,0,0,-1,0,-0.6559,-1
1,0,-1,0,0,0,0,0,0,-0.1728,1
1,0,-1,0,0,0,1,0,0,0.0759,1
1,0,1,0,0,0,0,1,0,0.0186999999999998,1
1,0,1,0,0,0,0,0,0,0.0177,1
1,0,1,0,0,0,0,1,0,0.344,1
1,0,-1,0,0,0,1,0,0,-0.163,0
1,0,1,0,1,0,0,1,0,0.1681,1
-1,1,1,0,0,0,0,1,0,-0.0154000000000003,1
-1,1,-1,0,0,0,0,0,0,-0.0882,-1
-1,1,1,0,0,0,-1,0,0,-0.2095,0
-1,1,-1,-1,-1,0,0,0,0,-0.0037,-1
-1,1,-1,0,0,0,0,-1,0,0.0253,-1
1,0,-1,0,0,0,0,0,0,0.098,0
1,0,1,0,0,0,0,0,0,0.0616,1
1,0,1,0,0,0,0,0,0,-0.1435,1
1,0,1,0,0,0,-1,0,0,-0.00920000000000001,0
-1,1,1,0,1,0,0,1,0,-0.4798,1
-1,1,-1,0,0,0,0,0,0,-0.0293,-1
-1,1,-1,0,-1,0,0,0,0,-0.0786,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0033,-1
1,0,-1,0,-1,0,0,0,0,0.0179000000000002,0
1,0,1,0,0,0,0,0,0,0.8399,1
1,0,-1,0,0,0,1,0,0,-0.1504,1
1,0,-1,0,-1,0,0,-1,0,0.7043,1
1,0,1,0,0,0,0,0,0,0.0433,1
1,0,1,0,1,0,0,1,0,-0.2161,1
-1,1,1,0,0,0,-1,0,0,0.0935000000000001,1
-1,1,1,0,0,0,-1,0,0,-0.2892,-1
-1,1,1,0,0,0,0,0,0,-0.5601,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0101,-1
-1,1,1,0,0,-1,-1,0,0,-0.1465,0
-1,1,-1,0,-1,0,0,-1,0,-0.7183,-1
-1,1,-1,-1,-1,0,0,0,0,-0.0197,-1
-1,1,-1,0,0,0,1,0,0,-0.6821,-1
1,0,-1,-1,-1,0,0,0,0,-0.0232,-1
1,0,-1,0,0,0,1,0,0,0.3081,1
1,0,1,0,1,0,0,0,0,0.4017,0
1,0,1,0,0,0,0,0,0,-0.1143,1
1,0,-1,0,0,0,1,0,0,-0.1756,1
1,0,-1,0,0,0,1,0,0,0.4805,0
1,0,1,0,1,0,0,0,0,0.3555,1
1,0,1,0,0,0,0,0,0,-0.0085,0
1,0,-1,0,0,0,0,0,0,0.0249000000000001,1
1,0,1,0,1,0,0,1,0,0.0783999999999999,1
-1,1,1,0,0,0,-1,0,0,0.0459999999999999,1
-1,1,-1,0,0,0,0,0,0,-0.5289,-1
-1,1,-1,-1,-1,0,0,0,0,0.00859999999999999,-1
-1,1,-1,0,0,0,0,0,0,-0.2451,0
-1,1,1,0,1,0,0,0,0,0.2248,0
1,0,-1,-1,-1,0,0,0,0,-0.0146,-1
-1,0,1,0,1,0,0,0,0,0.173,1
-1,0,-1,0,0,0,0,0,0,-0.0145000000000001,-1
1,0,1,0,1,0,0,1,0,-0.6395,-1
1,0,1,0,0,0,-1,0,0,0.4543,0
-1,0,1,0,0,0,-1,0,0,0.1352,0
-1,0,-1,0,0,0,0,0,0,-0.0687,0
1,0,1,0,0,0,0,0,0,0.00999999999999996,0
1,0,1,0,0,0,-1,0,0,-0.4433,1
-1,0,-1,0,-1,0,0,0,0,0.1364,1
-1,0,-1,0,0,0,0,-1,0,0.0113999999999999,-1
1,0,-1,0,0,0,1,0,0,-0.1613,0
1,0,1,0,1,0,0,1,0,-0.1553,1
-1,0,1,0,1,0,0,0,0,2.4109,1
-1,0,-1,0,0,0,0,0,0,-0.2721,0
1,0,-1,0,-1,0,0,-1,0,-0.2161,-1
1,0,-1,0,0,0,1,0,0,0.529,0
-1,0,-1,0,-1,0,0,0,0,0,1
1,0,-1,0,0,0,1,0,0,-0.4923,0
1,0,1,0,0,0,0,0,0,-0.00169999999999995,1
1,0,1,0,1,0,0,0,0,0.0963,1
1,0,-1,0,0,0,0,0,0,0.0347999999999999,0
1,0,1,0,0,0,0,0,0,0.1348,0
1,0,-1,0,0,0,1,0,0,0.3966,0
-1,1,1,0,0,0,0,0,0,0.0963,1
-1,1,1,0,0,0,-1,0,0,-0.3996,0
-1,1,-1,0,0,0,0,0,0,-0.1523,-1
-1,1,1,0,1,0,0,0,0,-0.6122,-1
-1,1,1,0,0,0,-1,0,0,-0.0836000000000002,0
