match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,timeseconds,spendtimeinlastfewshots,p1serveno,p2serveno,p1aceno,p2aceno,p1firstserveinnum,p2firstserveinnum,p1doublefaultnum,p2doublefaultnum,p1winnernum,p2winnernum,p1netnum,p2netnum,p1netwinnernum,p2netwinnernum,p1unforcederrornum,p2unforcederrornum,p1rundistance,p2rundistance,totalrallylengthinlastfewpoints,p1breakpointnum,p2breakpointnum,p1breakpointwinnum,p2breakpointwinnum,p1breakpointlosenum,p2breakpointlosenum
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:31:59,2,8,121,1,0,3,4,5519,300,3,2,0,0,1,1,0,0,0,0,0,2,0,0,0,2,50.594,52.01,13,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:32:45,2,9,122,1,0,4,4,5565,257,4,1,0,0,2,1,0,0,1,0,0,1,0,0,0,2,33.907,42.59,10,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:11,2,9,123,1,0,4,4,5591,162,4,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,32.709,43.465,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:37,2,9,124,1,0,4,4,5617,169,3,2,0,1,1,2,0,0,1,1,0,1,0,0,0,1,31.868,40.61,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:16,2,9,125,1,0,4,4,5656,175,2,3,0,1,1,2,0,0,1,1,0,1,0,0,0,1,32.788,40.348,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:42,2,9,126,1,0,4,4,5682,163,1,4,0,2,1,3,0,0,1,2,0,0,0,0,0,0,31.337,29.527,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:28,2,10,127,1,0,4,5,5788,223,0,5,0,2,0,4,0,0,0,2,0,0,0,0,0,0,52.348,31.973,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:57,2,10,128,1,0,4,5,5817,226,1,4,0,2,1,3,0,0,0,2,0,0,0,0,0,0,49.229,34.436,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:01,2,10,129,1,0,4,5,5881,264,2,3,0,1,1,2,0,0,0,1,0,0,0,0,0,0,65.911,69.532,12,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:43,2,10,130,1,0,4,5,5923,267,3,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,64.664,69.221,12,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:23,2,10,131,1,0,4,5,5963,281,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,89.173,119.99,18,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:56,2,10,132,1,0,4,5,5996,208,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,68.283,118.025,17,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:40:44,2,11,133,1,0,5,5,6044,227,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,81.707,132.152,21,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:41:10,2,11,134,1,0,5,5,6070,189,4,1,0,1,3,1,0,0,0,1,0,0,0,0,0,1,64.565,96.658,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:41:39,2,11,135,1,0,5,5,6099,176,3,2,0,1,3,2,0,0,0,1,0,0,0,0,0,0,69.011,97.981,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:42:22,2,11,136,1,0,5,5,6142,179,2,3,0,1,2,2,0,0,0,1,0,0,0,0,0,1,47.717,51.455,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:43:15,2,11,137,1,0,5,5,6195,199,1,4,0,1,1,3,0,0,0,1,0,0,0,0,0,1,67.105,51.861,12,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:45:24,2,12,138,1,0,5,6,6324,280,0,5,0,1,0,3,0,0,0,1,0,0,0,0,0,1,52.877,32.902,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:45:59,2,12,139,1,0,5,6,6359,289,1,4,1,0,1,2,0,0,1,0,0,0,0,0,0,1,59.113,39.471,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:46:38,2,12,140,1,0,5,6,6398,299,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,53.702,38.416,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:47:17,2,12,141,1,0,5,6,6437,295,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,44.701,31.958,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:48:12,2,13,142,1,0,6,6,6492,297,4,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,34.691,61.162,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:49:11,2,13,143,1,0,6,6,6551,227,4,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,98.777,108.404,21,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:49:37,2,13,144,1,0,6,6,6577,218,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,97.325,106.544,21,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:51:32,2,13,145,1,0,6,6,6692,294,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,146.645,149.648,33,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:52:03,2,13,146,1,0,6,6,6723,286,3,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,153.973,153.524,33,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:52:41,2,13,147,1,0,6,6,6761,269,2,3,0,1,1,3,0,0,0,2,0,0,0,0,0,0,140.076,115.688,31,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:53:43,2,13,148,1,0,6,6,6823,272,3,2,0,1,2,2,0,0,0,2,1,0,1,0,0,0,95.278,85.996,21,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:54:25,2,13,149,1,0,6,6,6865,288,3,2,0,1,2,2,0,0,0,2,1,0,1,0,0,0,94.317,89.222,21,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:54:57,2,13,150,1,0,6,6,6897,205,2,3,0,1,2,3,0,0,0,2,1,0,1,0,0,0,53.253,51.071,9,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:55:53,2,13,151,1,0,6,6,6953,230,2,3,0,1,2,2,0,0,0,1,1,0,1,0,1,0,56.085,57.402,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:56:32,2,13,152,1,0,6,6,6992,231,3,2,0,0,3,1,0,0,1,0,1,1,1,0,1,0,70.22,80.202,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:57:11,2,13,153,1,0,6,6,7031,208,3,2,0,0,3,1,0,0,2,0,1,1,1,0,1,0,51.096,65.092,13,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:58:25,2,13,154,1,0,6,6,7105,240,2,3,0,0,2,2,0,0,2,0,1,2,1,1,1,0,66.262,71.355,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:59:04,2,13,155,1,0,6,6,7144,247,2,3,0,0,2,2,0,0,2,0,1,2,1,1,1,0,61.655,67.123,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:04:05,3,1,156,1,1,0,0,7445,492,3,2,0,0,3,2,0,0,2,0,1,2,1,1,0,0,78.327,74.299,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:04:50,3,1,157,1,1,0,0,7490,498,3,2,0,0,2,2,0,0,1,0,1,1,1,1,0,1,85.805,94.173,18,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:05:38,3,1,158,1,1,0,0,7538,507,3,2,0,0,1,2,0,0,0,0,0,2,0,2,0,1,98.275,111.901,19,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:06:20,3,1,159,1,1,0,0,7580,475,4,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,82.158,101.025,17,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:07:02,3,1,160,1,1,0,0,7622,478,5,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,82.094,103.31,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:07:27,3,1,161,1,1,0,0,7647,202,5,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,57.448,89.402,13,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:08:41,3,2,162,1,1,1,0,7721,231,5,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,37.855,57.642,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:09:28,3,2,163,1,1,1,0,7768,230,4,1,0,0,2,1,1,0,0,0,1,0,1,0,1,0,54.183,65.769,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:10:00,3,2,164,1,1,1,0,7800,220,3,2,0,0,2,2,1,0,0,0,1,1,1,1,1,0,59.396,68.369,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:10:55,3,2,165,1,1,1,0,7855,233,2,3,0,0,2,2,0,0,0,1,1,1,1,1,0,0,106.762,82.177,14,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:11:35,3,2,166,1,1,1,0,7895,248,1,4,0,0,1,3,0,0,0,1,1,1,1,1,0,0,112.101,82.94,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:12:15,3,2,167,1,1,1,0,7935,214,0,5,0,0,0,4,0,0,0,1,1,2,1,1,0,1,123.055,81.748,18,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:12:53,3,2,168,1,1,1,0,7973,205,0,5,0,0,0,4,0,0,0,2,0,3,0,2,0,1,100.832,59.14,13,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:13:38,3,2,169,1,1,1,0,8018,218,0,5,0,0,0,3,0,0,0,2,0,2,0,1,0,2,99.783,58.652,14,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:14:08,3,2,170,1,1,1,0,8048,193,0,5,0,0,0,4,0,0,0,1,0,2,0,1,0,2,74.302,45.972,12,2,0,0,0,2,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:14:53,3,2,171,1,1,1,0,8093,198,0,5,0,0,0,4,0,0,0,2,0,2,0,1,0,2,75.062,46.589,13,2,0,0,0,2,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:15:48,3,2,172,1,1,1,0,8148,213,0,5,0,0,0,3,0,1,0,2,0,1,0,1,0,2,69.001,38.637,9,2,0,0,0,2,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:16:15,3,2,173,1,1,1,0,8175,202,0,5,0,0,0,3,0,1,0,1,0,0,0,0,0,2,64.346,31.557,7,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:16:58,3,3,174,1,1,1,1,8218,200,0,5,0,0,0,4,0,1,0,2,0,1,0,1,0,1,72.921,39.75,10,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:17:46,3,3,175,1,1,1,1,8266,218,1,4,0,0,0,3,0,1,1,2,0,1,0,1,0,1,68.311,62.678,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:18:16,3,3,176,1,1,1,1,8296,203,2,3,0,0,1,2,0,1,2,1,0,1,0,1,0,1,68.881,74.558,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:18:53,3,3,177,1,1,1,1,8333,185,3,2,0,0,2,2,0,0,2,2,0,1,0,1,0,0,85.897,100.886,22,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:19:39,3,3,178,1,1,1,1,8379,204,4,1,0,0,2,1,0,0,2,2,0,1,0,1,1,0,95.825,111.821,25,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:20:27,3,3,179,1,1,1,1,8427,209,5,0,0,0,2,0,0,0,2,1,0,0,0,0,1,1,90.208,108.638,23,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:22:46,3,4,180,1,1,2,1,8566,300,5,0,1,0,3,0,0,0,2,1,0,0,0,0,1,1,75.388,102.409,17,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:23:36,3,4,181,1,1,2,1,8616,320,4,1,1,0,2,0,0,0,1,1,0,1,0,0,1,2,74.569,96.755,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:24:21,3,4,182,1,1,2,1,8661,328,3,2,1,0,1,1,0,0,2,0,0,2,0,0,1,2,73.39,88.492,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:25:30,3,4,183,1,1,2,1,8730,351,2,3,1,0,1,1,0,0,2,0,0,2,0,0,1,2,76.923,85.66,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:25:59,3,4,184,1,1,2,1,8759,332,1,4,1,0,1,2,0,0,2,0,0,2,0,0,1,2,77.974,81.967,14,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:26:45,3,5,185,1,1,3,1,8805,239,0,5,0,0,0,3,0,0,1,0,0,2,0,0,1,2,95.284,79.04,19,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:27:09,3,5,186,1,1,3,1,8829,213,1,4,1,0,1,3,0,0,2,0,0,1,0,0,1,1,85.888,66.426,18,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:27:35,3,5,187,1,1,3,1,8855,194,2,3,1,0,2,2,0,0,2,0,0,0,0,0,1,1,60.1,45.451,13,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:28:21,3,5,188,1,1,3,1,8901,171,3,2,1,0,2,2,0,0,2,0,0,0,0,0,0,2,65.98,61.274,19,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:28:59,3,5,189,1,1,3,1,8939,180,4,1,1,0,2,1,1,0,2,0,0,0,0,0,1,1,54.924,55.615,17,1,0,1,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:31:03,3,6,190,1,1,4,1,9063,258,5,0,2,0,3,0,1,0,3,0,0,0,0,0,1,1,30.487,35.098,12,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:32:01,3,6,191,1,1,4,1,9121,292,4,1,1,0,2,0,1,0,2,0,0,0,0,0,1,2,47.867,50.156,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:32:24,3,6,192,1,1,4,1,9144,289,3,2,1,0,1,1,1,0,1,1,0,0,0,0,1,2,47.032,47.245,15,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:33:01,3,6,193,1,1,4,1,9181,280,2,3,1,0,1,1,1,0,1,1,0,0,0,0,1,1,24.966,23.041,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:34:04,3,6,194,1,1,4,1,9244,305,1,4,1,0,1,1,0,0,1,1,1,0,1,0,0,1,39.015,39.538,9,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:34:46,3,6,195,1,1,4,1,9286,223,0,5,0,0,0,1,0,0,0,2,1,0,1,0,0,1,46.583,47.069,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:35:22,3,7,196,1,1,4,2,9322,201,0,5,0,0,0,2,0,0,0,2,1,1,1,1,0,0,40.5,38.016,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:35:46,3,7,197,1,1,4,2,9346,202,1,4,0,0,1,1,0,0,1,1,1,1,1,1,0,0,43.077,42.515,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:36:15,3,7,198,1,1,4,2,9375,194,2,3,0,0,2,1,0,0,1,1,1,1,1,1,0,0,52.492,54.634,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:36:54,3,7,199,1,1,4,2,9414,170,3,2,0,0,2,1,0,0,1,1,0,1,0,1,0,1,52.325,52.24,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:38:49,3,8,200,1,1,5,2,9529,243,4,1,1,0,3,1,0,0,2,0,0,1,0,1,0,1,44.757,44.491,9,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:39:09,3,8,201,1,1,5,2,9549,227,4,1,1,0,3,1,0,0,2,0,0,0,0,0,0,1,39.593,42.083,9,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:39:39,3,8,202,1,1,5,2,9579,233,3,2,1,0,2,2,0,0,1,0,0,0,0,0,0,2,43.572,43.442,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:40:34,3,8,203,1,1,5,2,9634,259,2,3,1,0,1,3,0,0,1,0,0,1,0,1,0,2,100.129,80.239,16,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:41:28,3,8,204,1,1,5,2,9688,274,1,4,1,0,1,4,0,0,2,0,0,1,0,1,0,1,128.111,107.079,23,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:42:07,3,8,205,1,1,5,2,9727,198,0,5,0,0,0,5,0,0,1,0,0,1,0,1,0,2,149.168,123.758,26,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:42:35,3,8,206,1,1,5,2,9755,206,0,5,0,1,0,5,0,0,1,1,0,1,0,1,0,2,143.179,120.08,26,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:43:02,3,8,207,1,1,5,2,9782,203,0,5,0,2,0,5,0,0,1,2,0,1,0,1,0,1,137.165,114.156,25,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:43:47,3,9,208,1,1,5,3,9827,193,0,5,0,3,0,5,0,0,1,3,0,0,0,0,0,1,68.257,62.442,17,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:44:30,3,9,209,1,1,5,3,9870,182,1,4,0,3,0,4,0,0,0,3,0,0,0,0,0,1,32.625,55.821,8,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:45:05,3,9,210,1,1,5,3,9905,178,2,3,0,3,1,3,0,0,1,3,1,0,1,0,0,0,23.42,60.328,7,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:45:58,3,9,211,1,1,5,3,9958,203,3,2,0,2,1,2,0,0,1,2,1,0,1,0,0,1,26.93,63.162,7,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:46:29,3,9,212,1,1,5,3,9989,207,4,1,0,1,2,1,0,0,1,1,2,0,1,0,1,1,33.671,78.018,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:49:17,4,1,213,2,1,0,0,10157,330,5,0,0,0,3,0,0,0,1,0,2,0,1,0,1,1,44.061,91.121,8,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:50:03,4,1,214,2,1,0,0,10203,333,4,1,0,0,3,0,0,0,1,0,2,1,1,0,1,2,69.676,69.989,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:50:48,4,1,215,2,1,0,0,10248,343,3,2,0,0,2,0,0,0,0,0,1,1,0,0,1,2,73.889,64.931,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:51:12,4,1,216,2,1,0,0,10272,314,2,3,0,0,2,1,0,0,0,0,1,1,0,0,1,1,78.552,68.218,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:51:40,4,1,217,2,1,0,0,10300,311,1,4,0,0,1,2,0,0,0,0,0,2,0,1,0,1,77.382,60.796,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:52:35,4,2,218,2,1,0,1,10355,198,0,5,0,0,0,3,0,0,0,1,0,2,0,1,0,1,67.059,47.874,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:53:10,4,2,219,2,1,0,1,10390,187,1,4,0,0,1,3,0,0,0,1,0,1,0,1,0,0,59.331,63.595,13,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:54:03,4,2,220,2,1,0,1,10443,195,2,3,0,0,1,3,1,0,0,1,0,1,0,1,1,0,44.032,48.81,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:54:43,4,2,221,2,1,0,1,10483,211,3,2,0,0,2,2,1,0,0,1,0,1,0,1,2,0,48.076,71.051,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:55:10,4,2,222,2,1,0,1,10510,210,4,1,0,0,3,1,1,0,0,1,0,0,0,0,2,0,45.09,70.251,11,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:55:53,4,2,223,2,1,0,1,10553,198,5,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,48.948,74.966,10,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:57:09,4,3,224,2,1,0,2,10629,239,5,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,63.793,88.42,13,0,1,0,1,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:57:46,4,3,225,2,1,0,2,10666,223,4,1,0,0,2,1,1,0,0,0,0,1,0,1,2,0,77.578,99.856,16,0,1,0,1,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:58:32,4,3,226,2,1,0,2,10712,229,3,2,0,0,1,1,1,0,0,0,0,1,0,1,1,0,71.28,77.584,16,0,1,0,1,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:59:15,4,3,227,2,1,0,2,10755,245,2,3,0,0,0,2,1,0,0,0,0,2,0,2,1,0,85.363,83.266,18,0,1,0,1,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,02:59:48,4,3,228,2,1,0,2,10788,235,1,4,0,0,0,3,0,0,0,1,0,3,0,3,0,0,95.335,92.319,21,0,1,0,1,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:00:40,4,3,229,2,1,0,2,10840,211,0,5,0,0,0,4,0,0,1,1,1,3,1,3,0,0,106.449,88.271,19,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:01:47,4,3,230,2,1,0,2,10907,241,0,5,0,0,0,3,0,0,1,1,1,2,1,2,0,1,128.959,116.907,26,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:02:25,4,3,231,2,1,0,2,10945,233,0,5,0,0,0,4,0,0,1,1,1,2,1,2,0,1,144.659,136.04,28,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:03:27,4,3,232,2,1,0,2,11007,252,0,5,0,0,0,4,0,0,1,2,1,2,1,2,0,1,147.206,141.928,30,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:04:06,4,3,233,2,1,0,2,11046,258,0,5,0,0,0,4,0,0,1,1,1,2,1,2,0,1,150.839,148.093,30,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:05:04,4,3,234,2,1,0,2,11104,264,0,5,0,0,0,4,0,0,1,1,0,3,0,2,0,1,117.453,125.522,26,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:05:36,4,3,235,2,1,0,2,11136,229,0,5,0,0,0,5,0,0,1,2,0,3,0,2,0,0,95.886,88.042,19,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:06:16,4,3,236,2,1,0,2,11176,231,0,5,0,0,0,5,0,0,2,2,0,4,0,2,0,0,93.279,74.042,19,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:07:09,4,3,237,2,1,0,2,11229,222,0,5,0,0,0,4,0,0,2,1,0,4,0,1,0,1,89.013,67.168,18,0,0,0,0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:07:38,4,3,238,2,1,0,2,11258,212,0,5,0,1,0,4,0,0,2,2,0,3,0,0,0,1,71.362,47.065,16,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:09:02,4,3,239,2,1,0,2,11342,238,0,5,0,1,0,3,0,0,1,3,0,3,0,1,0,1,88.194,77.986,19,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:09:55,4,3,240,2,1,0,2,11395,259,0,5,0,1,0,3,0,0,1,2,0,3,0,1,0,1,102.086,97.095,22,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:10:27,4,3,241,2,1,0,2,11427,251,0,5,0,1,0,3,0,0,0,2,0,2,0,1,0,1,94.061,93.167,19,1,0,0,0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,03:12:34,4,4,242,2,1,0,3,11554,325,0,5,0,1,0,4,0,0,0,2,0,1,0,1,0,0,89.14,89.161,16,1,0,0,0,1,0
